BAUM_NR;BAUMART;PFLANZJAHR;STAMM_DM;KRONE_DM;HOEHE;STANDORT;X;Y
00450;Stiel-Eiche, Sommer-Eiche;1896;102;14;18;Bauhof Friedrich-Ebert-Straße;563984.78;5948794.55
00458;Stiel-Eiche, Sommer-Eiche;1893;114;16;19;Friedrich-Ebert-Straße;564050.86;5948763.39
00466;Stiel-Eiche, Sommer-Eiche;1904;125;19;20;Friedrich-Ebert-Straße;564076.70;5948765.43
00474;Stiel-Eiche, Sommer-Eiche;1871;129;19;17;Friedrich-Ebert-Straße;564170.47;5948729.80
00476;Stadt-Linde;1976;33;6;10;Friedrich-Ebert-Straße;564264.23;5948722.15
00477;Stadt-Linde;1976;32;6;11;Friedrich-Ebert-Straße;564274.42;5948718.04
00478;Stadt-Linde;1976;31;6;12;Friedrich-Ebert-Straße;564284.81;5948714.12
00479;Stadt-Linde;1976;38;8;13;Friedrich-Ebert-Straße;564295.06;5948710.58
00480;Stadt-Linde;1981;30;6;12;Friedrich-Ebert-Straße;564305.57;5948706.91
00481;Stadt-Linde;1976;33;6;12;Friedrich-Ebert-Straße;564316.04;5948703.62
00482;Stadt-Linde;1981;30;6;12;Friedrich-Ebert-Straße;564326.83;5948701.14
00483;Stadt-Linde;1986;23;5;8;Friedrich-Ebert-Straße;564338.18;5948699.43
00484;Winter-Linde;1976;32;4;8;Friedrich-Ebert-Straße;564361.43;5948699.09
00485;Winter-Linde;1961;48;5;12;Friedrich-Ebert-Straße;564376.62;5948698.36
00486;Winter-Linde;1951;62;12;14;Friedrich-Ebert-Straße;564392.41;5948697.97
00487;Winter-Linde;1956;51;12;14;Friedrich-Ebert-Straße;564408.48;5948697.82
00488;Winter-Linde;1956;48;9;12;Friedrich-Ebert-Straße;564424.52;5948697.34
00489;Winter-Linde;1971;39;11;9;Friedrich-Ebert-Straße;564440.37;5948697.19
00490;Winter-Linde;1956;46;12;12;Friedrich-Ebert-Straße;564471.57;5948698.55
00491;Winter-Linde;1966;34;8;11;Friedrich-Ebert-Straße;564487.18;5948699.70
00493;Winter-Linde;1956;49;10;13;Friedrich-Ebert-Straße;564519.33;5948701.97
00495;Winter-Linde;1971;35;6;11;Friedrich-Ebert-Straße;564551.98;5948704.00
00496;Winter-Linde;1956;46;12;13;Friedrich-Ebert-Straße;564567.37;5948705.03
00497;Winter-Linde;1961;46;13;13;Friedrich-Ebert-Straße;564599.09;5948706.92
00498;Winter-Linde;1971;30;6;9;Friedrich-Ebert-Straße;564614.79;5948708.03
00499;Winter-Linde;1966;37;6;9;Friedrich-Ebert-Straße;564640.02;5948711.43
00504;Stiel-Eiche, Sommer-Eiche;1906;87;14;19;Achternfelde;564589.93;5948944.06
00506;Winter-Linde;1930;78;12;17;Achternfelde;564596.43;5948906.41
00508;Linde;1991;26;5;8;Achternfelde;564678.26;5948689.16
00509;Linde;1991;27;5;8;Achternfelde;564683.97;5948682.87
00510;Spitz-Ahorn;1991;25;5;6;Achternfelde;564687.08;5948676.86
00512;Sand-Birke, Weiß-Birke, Warzen-Birke;1966;56;13;16;Achternfelde;564691.90;5948645.43
00513;Kirsch-Pflaume;1971;37;6;5;Achternfelde;564689.89;5948647.15
00518;Spitz-Ahorn;1951;66;14;16;Achternfelde;564690.54;5948619.46
00521;Winter-Linde;1951;60;12;15;Achternfelde;564750.47;5948623.70
00522;Sand-Birke, Weiß-Birke, Warzen-Birke;1956;57;10;15;Ochsenzoller Straße;564775.63;5948632.69
00523;Linde;1961;53;9;11;Achternfelde;564752.34;5948637.97
00524;Linde;1981;32;7;10;Achternfelde;564740.51;5948646.18
00525;Krim-Linde;1966;46;8;11;Achternfelde;564732.42;5948652.31
00526;Spitz-Ahorn;1971;43;10;13;Achternfelde;564732.84;5948637.12
00527;Spitz-Ahorn;1976;37;7;10;Achternfelde;564719.88;5948648.13
00529;Sand-Birke, Weiß-Birke, Warzen-Birke;1980;35;8;17;Birkenweg;564793.43;5948645.06
00530;Sand-Birke, Weiß-Birke, Warzen-Birke;1975;42;8;20;Birkenweg;564797.19;5948651.18
00532;Sand-Birke, Weiß-Birke, Warzen-Birke;2015;11;2;6;Birkenweg;564812.50;5948678.19
00533;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;33;8;16;Birkenweg;564820.91;5948694.52
00534;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;35;8;14;Birkenweg;564824.41;5948701.23
00537;Sand-Birke, Weiß-Birke, Warzen-Birke;1978;39;7;16;Birkenweg;564835.66;5948725.52
00538;Sand-Birke, Weiß-Birke, Warzen-Birke;1973;46;9;14;Birkenweg;564839.04;5948734.08
00539;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;40;7;17;Birkenweg;564844.80;5948747.73
00546;Stiel-Eiche, Sommer-Eiche;1901;94;16;17;Birkenweg;564835.41;5948754.14
00547;Stiel-Eiche, Sommer-Eiche;1901;93;15;18;Birkenweg;564851.03;5948761.47
00549;Sand-Birke, Weiß-Birke, Warzen-Birke;1974;44;8;18;Birkenweg;564858.31;5948781.36
00550;Sand-Birke, Weiß-Birke, Warzen-Birke;1978;40;8;18;Birkenweg;564863.84;5948799.05
00551;Sand-Birke, Weiß-Birke, Warzen-Birke;1984;32;7;16;Birkenweg;564880.08;5948812.22
00552;Sand-Birke, Weiß-Birke, Warzen-Birke;1979;39;9;17;Birkenweg;564855.27;5948802.38
00554;Sand-Birke, Weiß-Birke, Warzen-Birke;1979;37;8;14;Birkenweg;564906.22;5948828.28
00555;Sand-Birke, Weiß-Birke, Warzen-Birke;1986;29;5;10;Birkenweg;564907.76;5948839.49
00556;Sand-Birke, Weiß-Birke, Warzen-Birke;1993;21;5;10;Birkenweg;564898.91;5948836.12
00558;Sand-Birke, Weiß-Birke, Warzen-Birke;1990;25;5;8;Birkenweg;564883.04;5948827.28
00559;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;34;7;17;Birkenweg;564875.00;5948822.46
00560;Sand-Birke, Weiß-Birke, Warzen-Birke;1986;28;5;11;Birkenweg;564862.96;5948812.31
00561;Rot-Buche;1851;121;18;22;Königsberger Straße;564625.88;5948898.59
00569;Trauben-Eiche;1951;56;15;16;Friedrichsgaber Weg;564054.58;5948457.76
00570;Zerr-Eiche;1956;54;14;16;Friedrichsgaber Weg;564048.39;5948443.51
00571;Trauben-Eiche;1961;43;12;15;Friedrichsgaber Weg;564042.02;5948429.68
00572;Stiel-Eiche, Sommer-Eiche;1966;41;11;13;Friedrichsgaber Weg;564034.84;5948415.65
00575;Stiel-Eiche, Sommer-Eiche;1976;30;8;6.5;Friedrichsgaber Weg;564004.00;5948381.40
00576;Stiel-Eiche, Sommer-Eiche;1966;42;10;12;Friedrichsgaber Weg;563994.21;5948373.20
00577;Trauben-Eiche;1956;52;12;13;Friedrichsgaber Weg;564046.81;5948453.40
00578;Stiel-Eiche, Sommer-Eiche;1976;38;10;7;Friedrichsgaber Weg;564037.74;5948441.34
00579;Stiel-Eiche, Sommer-Eiche;1976;31;7;7;Friedrichsgaber Weg;564028.78;5948429.40
00580;Stiel-Eiche, Sommer-Eiche;1961;43;10;11;Friedrichsgaber Weg;564019.78;5948417.24
00581;Stiel-Eiche, Sommer-Eiche;1956;49;15;14;Friedrichsgaber Weg;564010.35;5948404.40
00583;Stiel-Eiche, Sommer-Eiche;1976;32;7;8;Friedrichsgaber Weg;563992.69;5948379.99
00584;Stiel-Eiche, Sommer-Eiche;1956;50;13;14;Friedrichsgaber Weg;563984.42;5948367.74
00587;Stiel-Eiche, Sommer-Eiche;1886;102;15;16;Friedrichsgaber Weg;563958.16;5948287.00
00588;Sand-Birke, Weiß-Birke, Warzen-Birke;1976;35;8;15;Hogenfelde;564558.99;5948589.13
00594;Amerikanische Gleditschie, Lederhülsenbaum;1961;53;12;19;Hogenfelde;564244.80;5948589.90
00602;Stiel-Eiche, Sommer-Eiche;1941;58;12;16;Kohfurth;564903.15;5949618.58
00603;Stiel-Eiche, Sommer-Eiche;1966;40;10;10;Kohfurth;564898.57;5949621.07
00604;Eiche;1941;61;12;16;Kohfurth;564891.02;5949626.97
00605;Stiel-Eiche, Sommer-Eiche;1946;56;14;17;Kohfurth;564888.14;5949629.64
00607;Eiche;1971;37;9;14;Kohfurth;564877.30;5949636.20
00608;Eiche;1941;59;12;15;Kohfurth;564873.29;5949638.55
00611;Stiel-Eiche, Sommer-Eiche;;67;12;14;Kohfurth;564855.72;5949650.26
00615;Stiel-Eiche, Sommer-Eiche;1954;50;12;17;Grünzug Garstedter Dreieck;564792.18;5949730.33
00616;Stiel-Eiche, Sommer-Eiche;1926;73;14;18;Grünzug Garstedter Dreieck;564806.42;5949710.47
00622;Stiel-Eiche, Sommer-Eiche;1911;91;15;16;Achternfelde;564693.65;5949164.76
00624;Stiel-Eiche, Sommer-Eiche;1916;79;16;20;Kohfurth;564592.89;5949948.51
00625;Eiche;1916;81;18;16;Kohfurth;564698.75;5949834.21
00638;Stiel-Eiche, Sommer-Eiche;1916;81;16;19;Friedrichsgaber Weg;564502.71;5949920.17
00639;Stiel-Eiche, Sommer-Eiche;1921;77;18;17;Friedrichsgaber Weg;564502.99;5949916.42
00640;Stiel-Eiche, Sommer-Eiche;1966;39;11;13;Friedrichsgaber Weg;564505.10;5949872.20
00642;Sand-Birke, Weiß-Birke, Warzen-Birke;1971;48;8;14;Friedrichsgaber Weg;564509.55;5949841.40
00643;Stiel-Eiche, Sommer-Eiche;1956;47;12;14;Friedrichsgaber Weg;564510.12;5949829.96
00644;Stiel-Eiche, Sommer-Eiche;1966;37;9;11;Friedrichsgaber Weg;564512.25;5949811.56
00645;Eiche;1931;64;9;14;Buschweg;564522.19;5949759.29
00646;Stiel-Eiche, Sommer-Eiche;1951;56;14;16;Friedrichsgaber Weg;564530.85;5949718.64
00647;Stiel-Eiche, Sommer-Eiche;1956;47;13;14;Friedrichsgaber Weg;564535.86;5949700.54
00648;Stiel-Eiche, Sommer-Eiche;1956;49;12;14;Friedrichsgaber Weg;564542.66;5949675.32
00649;Stiel-Eiche, Sommer-Eiche;1966;38;9;11;Friedrichsgaber Weg;564554.84;5949628.73
00651;Stiel-Eiche, Sommer-Eiche;1881;100;14;16;Garstedter Feldstraße;564626.02;5949310.71
00652;Stiel-Eiche, Sommer-Eiche;1921;76;16;18;Garstedter Feldstraße;564625.70;5949296.32
00653;Stiel-Eiche, Sommer-Eiche;1933;64;14;20;Garstedter Feldstraße;564637.39;5949288.38
00654;Stiel-Eiche, Sommer-Eiche;1936;56;7;16;Garstedter Feldstraße;564642.56;5949285.18
00655;Berg-Ahorn, Wald-Ahorn;1971;38;7;9;Garstedter Feldstraße;564654.94;5949280.33
00656;Berg-Ahorn, Wald-Ahorn;1976;28;6;8;Garstedter Feldstraße;564667.56;5949272.27
00657;Stiel-Eiche, Sommer-Eiche;1871;112;16;22;Garstedter Feldstraße;564675.90;5949263.85
00658;Gemeine Esche, Gewöhnliche Esche;1981;24;4;7;Garstedter Feldstraße;564696.01;5949253.93
00659;Berg-Ahorn, Wald-Ahorn;1971;34;7;9;Garstedter Feldstraße;564707.79;5949246.43
00660;Berg-Ahorn, Wald-Ahorn;1961;44;9;11;Garstedter Feldstraße;564769.05;5949213.66
00663;Gemeine Rosskastanie, Balkan-Rosskastanie;1971;49;9;12;Garstedter Feldstraße;564789.33;5949211.64
00664;Gemeine Rosskastanie, Balkan-Rosskastanie;1951;63;11;15;Garstedter Feldstraße;564799.98;5949206.25
00665;Berg-Ahorn, Wald-Ahorn;1971;36;7;10;Garstedter Feldstraße;564796.22;5949200.19
00666;Berg-Ahorn, Wald-Ahorn;1981;24;6;10;Garstedter Feldstraße;564809.83;5949193.53
00667;Berg-Ahorn, Wald-Ahorn;1961;43;9;13;Garstedter Feldstraße;564823.32;5949186.81
00668;Berg-Ahorn, Wald-Ahorn;1966;39;8;11;Garstedter Feldstraße;564835.43;5949180.78
00669;Berg-Ahorn, Wald-Ahorn;1971;30;5;6;Garstedter Feldstraße;564850.27;5949173.54
00670;Berg-Ahorn, Wald-Ahorn;1976;31;7;9;Garstedter Feldstraße;564864.06;5949167.01
00671;Berg-Ahorn, Wald-Ahorn;1971;33;8;9;Garstedter Feldstraße;564877.43;5949160.22
00675;Linde;1971;38;6;10;Friedrichsgaber Weg;564490.62;5950053.95
00676;Winter-Linde;1966;42;8;12;Friedrichsgaber Weg;564490.51;5950038.49
00677;Winter-Linde;1966;42;7;11;Friedrichsgaber Weg;564490.21;5950023.28
00678;Winter-Linde;1966;41;7;12;Friedrichsgaber Weg;564489.95;5950008.23
00679;Winter-Linde;1966;44;8;11;Friedrichsgaber Weg;564489.83;5949993.18
00680;Winter-Linde;1966;42;7;12;Friedrichsgaber Weg;564489.64;5949977.85
00681;Winter-Linde;1961;47;9;12;Friedrichsgaber Weg;564489.34;5949962.94
00683;Winter-Linde;1961;39;7;10;Friedrichsgaber Weg;564491.07;5950083.81
00684;Stadt-Linde;1971;33;5;8;Oadby-and-Wigston-Straße;564434.77;5950861.28
00687;Stadt-Linde;1970;38;9;12;Oadby-and-Wigston-Straße;564434.94;5950905.93
00688;Stadt-Linde;1970;35;9;14;Oadby-and-Wigston-Straße;564435.11;5950921.05
00691;Stadt-Linde;1970;36;8;13;Oadby-and-Wigston-Straße;564435.61;5950951.03
00692;Stadt-Linde;1970;39;9;13;Oadby-and-Wigston-Straße;564435.98;5950966.02
00694;Stadt-Linde;1970;37;8;12;Oadby-and-Wigston-Straße;564436.96;5950995.95
00695;Stadt-Linde;1980;29;7;11;Oadby-and-Wigston-Straße;564437.49;5951010.66
00696;Stadt-Linde;1970;34;7;12;Oadby-and-Wigston-Straße;564438.06;5951026.14
00698;Stadt-Linde;1970;42;9;14;Oadby-and-Wigston-Straße;564439.25;5951055.63
00703;Stadt-Linde;1975;39;8;10;Oadby-and-Wigston-Straße;564425.09;5950898.83
00704;Stadt-Linde;1975;31;4;10;Oadby-and-Wigston-Straße;564425.22;5950913.83
00705;Stadt-Linde;1975;35;7;12;Oadby-and-Wigston-Straße;564425.44;5950929.02
00706;Stadt-Linde;1975;34;8;11;Oadby-and-Wigston-Straße;564425.66;5950944.12
00707;Stadt-Linde;1975;33;7;9;Oadby-and-Wigston-Straße;564426.01;5950958.92
00709;Stadt-Linde;1975;32;7;10;Oadby-and-Wigston-Straße;564426.92;5950989.16
00710;Stadt-Linde;1975;41;9;13;Oadby-and-Wigston-Straße;564427.44;5951003.94
00711;Stadt-Linde;1975;35;9;12;Oadby-and-Wigston-Straße;564428.01;5951019.18
00712;Stadt-Linde;1975;38;9;12;Oadby-and-Wigston-Straße;564428.57;5951034.11
00713;Stadt-Linde;1980;36;8;10;Oadby-and-Wigston-Straße;564429.19;5951049.19
00714;Stadt-Linde;1971;25;4;9;Oadby-and-Wigston-Straße;564462.49;5950564.47
00715;Stadt-Linde;;28;7;12;Oadby-and-Wigston-Straße;564459.79;5950579.32
00716;Stadt-Linde;1971;27;5;10;Oadby-and-Wigston-Straße;564457.17;5950593.91
00717;Stadt-Linde;;32;7;11;Oadby-and-Wigston-Straße;564454.53;5950608.76
00718;Stadt-Linde;;30;7;11;Oadby-and-Wigston-Straße;564449.92;5950638.00
00719;Stadt-Linde;;25;5;10;Oadby-and-Wigston-Straße;564447.70;5950653.29
00720;Stadt-Linde;1971;27;6;9;Oadby-and-Wigston-Straße;564445.67;5950667.94
00721;Stadt-Linde;1971;23;4;7;Oadby-and-Wigston-Straße;564443.84;5950682.35
00722;Stadt-Linde;;28;5;9;Oadby-and-Wigston-Straße;564442.15;5950697.15
00725;Stadt-Linde;;24;4;8;Oadby-and-Wigston-Straße;564438.15;5950741.73
00726;Stadt-Linde;;27;5;9;Oadby-and-Wigston-Straße;564437.19;5950756.75
00727;Stadt-Linde;;29;4;10;Oadby-and-Wigston-Straße;564436.41;5950771.54
00728;Stadt-Linde;1971;28;6;9;Oadby-and-Wigston-Straße;564435.78;5950786.42
00729;Stadt-Linde;1971;34;7;14;Oadby-and-Wigston-Straße;564451.47;5950570.29
00730;Stadt-Linde;1971;38;10;14;Oadby-and-Wigston-Straße;564448.77;5950585.10
00731;Stadt-Linde;1976;30;7;12;Oadby-and-Wigston-Straße;564446.19;5950599.92
00732;Stadt-Linde;1971;34;8;12;Oadby-and-Wigston-Straße;564441.24;5950629.38
00733;Stadt-Linde;1975;36;9;14;Oadby-and-Wigston-Straße;564439.08;5950644.22
00734;Stadt-Linde;1976;31;7;11;Oadby-and-Wigston-Straße;564436.99;5950659.22
00735;Stadt-Linde;1986;23;4;7;Oadby-and-Wigston-Straße;564434.94;5950674.11
00736;Stadt-Linde;1976;36;9;11;Oadby-and-Wigston-Straße;564433.22;5950689.00
00737;Stadt-Linde;1976;34;7;10;Oadby-and-Wigston-Straße;564431.43;5950704.84
00738;Stadt-Linde;1981;25;5;7;Oadby-and-Wigston-Straße;564430.06;5950719.97
00739;Stadt-Linde;1976;32;7;8;Oadby-and-Wigston-Straße;564428.77;5950734.84
00745;Winter-Linde;1971;44;7;11;Friedrichsgaber Weg;564490.90;5950068.68
00746;Stiel-Eiche, Sommer-Eiche;1923;76;13;14;Friedrichsgaber Weg;564658.09;5950886.51
00747;Stiel-Eiche, Sommer-Eiche;1942;63;12;16;Friedrichsgaber Weg;564608.89;5950792.88
00748;Stiel-Eiche, Sommer-Eiche;1917;82;18;22;Friedrichsgaber Weg;564616.81;5950809.49
00749;Stiel-Eiche, Sommer-Eiche;1937;64;16;19;Friedrichsgaber Weg;564629.25;5950835.25
00750;Stiel-Eiche, Sommer-Eiche;1901;96;20;20;Friedrichsgaber Weg;564634.78;5950844.83
00752;Stadt-Linde;;26;5;10;Oadby-and-Wigston-Straße;564479.27;5950476.26
00754;Stadt-Linde;;27;5;10;Oadby-and-Wigston-Straße;564473.67;5950505.87
00755;Stadt-Linde;;28;7;11;Oadby-and-Wigston-Straße;564470.86;5950520.65
00756;Stadt-Linde;;26;6;10;Oadby-and-Wigston-Straße;564468.06;5950535.19
00757;Stadt-Linde;;24;5;10;Oadby-and-Wigston-Straße;564465.22;5950549.87
00758;Stadt-Linde;1976;28;5;10;Oadby-and-Wigston-Straße;564468.23;5950481.94
00759;Stadt-Linde;1976;30;7;10;Oadby-and-Wigston-Straße;564465.45;5950496.67
00760;Stadt-Linde;1966;43;11;13;Oadby-and-Wigston-Straße;564462.65;5950511.35
00761;Stadt-Linde;1966;46;11;14;Oadby-and-Wigston-Straße;564459.87;5950525.98
00762;Stadt-Linde;1971;35;6;14;Oadby-and-Wigston-Straße;564457.00;5950540.85
00763;Stadt-Linde;1971;34;7;14;Oadby-and-Wigston-Straße;564454.19;5950555.38
00766;Linde;1980;31;7;16;Friedrichsgaber Weg;564492.62;5950396.20
00767;Linde;1995;17;2;8;Friedrichsgaber Weg;564490.44;5950411.36
00768;Linde;;34;7;14;Friedrichsgaber Weg;564488.16;5950426.01
00769;Winter-Linde;2006;18;6;7;Friedrichsgaber Weg;564492.03;5950236.73
00770;Winter-Linde;1976;42;7;9;Friedrichsgaber Weg;564492.95;5950221.86
00771;Winter-Linde;1976;31;5;8;Friedrichsgaber Weg;564492.86;5950207.77
00772;Winter-Linde;1966;42;7;11;Friedrichsgaber Weg;564492.67;5950192.68
00773;Winter-Linde;1966;43;9;10;Friedrichsgaber Weg;564492.44;5950177.44
00774;Winter-Linde;1966;42;7;9;Friedrichsgaber Weg;564492.21;5950162.49
00775;Winter-Linde;1966;42;6;9;Friedrichsgaber Weg;564491.98;5950147.16
00777;Winter-Linde;1971;38;8;9;Friedrichsgaber Weg;564491.48;5950114.87
00778;Winter-Linde;1966;38;8;10;Friedrichsgaber Weg;564491.23;5950098.98
00785;Stiel-Eiche, Sommer-Eiche;1900;91;18;22;Harthagen;564482.34;5950387.05
00786;Stiel-Eiche, Sommer-Eiche;1896;97;16;17;Oadby-and-Wigston-Straße;564484.43;5950450.89
00787;Stiel-Eiche, Sommer-Eiche;1917;83;12;15;Grünzug O+W-Straße südl.Rantzauer Forstweg;564499.28;5950450.02
00788;Stiel-Eiche, Sommer-Eiche;1905;90;20;20;Grünzug O+W-Straße südl.Rantzauer Forstweg;564507.89;5950449.75
00789;Sand-Birke, Weiß-Birke, Warzen-Birke;1978;38;8;15;Grünzug O+W-Straße südl.Rantzauer Forstweg;564520.07;5950449.01
00790;Linde;;40;9;14;Friedrichsgaber Weg;564497.96;5950350.36
00791;Linde;;42;9;15;Friedrichsgaber Weg;564499.31;5950335.55
00792;Winter-Linde;2006;20;5;7;Friedrichsgaber Weg;564490.99;5950252.65
00795;Stadt-Linde;1961;44;10;15;Oadby-and-Wigston-Straße;564443.65;5950614.74
00796;Stadt-Linde;1966;48;9;13;Oadby-and-Wigston-Straße;564471.12;5950467.23
00812;Stiel-Eiche, Sommer-Eiche;1945;59;11;12;Friedrichsgaber Weg;564600.61;5950772.62
00813;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;35;9;13;Zwijndrechtring;564894.54;5951891.65
00814;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;21;3;7;Zwijndrechtring;564884.39;5951897.06
00815;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;39;6;16;Zwijndrechtring;564871.88;5951905.97
00816;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;20;3;8;Zwijndrechtring;564859.42;5951918.27
00817;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;32;5;14;Zwijndrechtring;564851.82;5951928.30
00818;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;21;5;9;Zwijndrechtring;564847.49;5951935.21
00819;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;32;6;14;Zwijndrechtring;564841.20;5951945.28
00820;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;19;3;8;Zwijndrechtring;564837.02;5951952.27
00821;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;26;4;9;Zwijndrechtring;564832.12;5951959.23
00822;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;24;4;9;Zwijndrechtring;564826.58;5951968.01
00824;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;35;6;10;Zwijndrechtring;564821.80;5951975.89
00826;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;19;4;10;Zwijndrechtring;564815.52;5951986.38
00828;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;38;8;14;Zwijndrechtring;564810.83;5951993.98
00831;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;35;4;10;Zwijndrechtring;564800.47;5952011.13
00832;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;35;8;14;Zwijndrechtring;564794.05;5952021.75
00834;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;29;5;14;Zwijndrechtring;564790.57;5952028.93
00835;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;21;7;10;Zwijndrechtring;564806.13;5952021.34
00836;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;20;3;7;Zwijndrechtring;564781.89;5952039.80
00846;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;36;6;12;Zwijndrechtring;564843.61;5951961.91
00847;Sand-Birke, Weiß-Birke, Warzen-Birke;1989;36;7;13;Zwijndrechtring;564772.07;5952057.71
00848;Stadt-Linde;2010;13;2;5;Oadby-and-Wigston-Straße;564439.97;5951070.60
00849;Stadt-Linde;1970;40;9;13;Oadby-and-Wigston-Straße;564440.76;5951085.38
00850;Stadt-Linde;1985;30;8;12;Oadby-and-Wigston-Straße;564441.61;5951100.51
00851;Stadt-Linde;1985;30;7;12;Oadby-and-Wigston-Straße;564442.48;5951115.28
00852;Stadt-Linde;1980;25;5;8.5;Oadby-and-Wigston-Straße;564443.45;5951130.53
00853;Stadt-Linde;1980;39;9;14;Oadby-and-Wigston-Straße;564429.81;5951064.09
00854;Stadt-Linde;1985;38;9;12;Oadby-and-Wigston-Straße;564430.62;5951079.21
00855;Stadt-Linde;1971;34;7;10;Oadby-and-Wigston-Straße;564431.42;5951094.09
00856;Stadt-Linde;1995;38;9;12;Oadby-and-Wigston-Straße;564432.31;5951109.16
00857;Stadt-Linde;1971;33;6;9;Oadby-and-Wigston-Straße;564432.79;5951123.65
00858;Stadt-Linde;1995;31;7;10;Oadby-and-Wigston-Straße;564432.80;5951134.80
00859;Stadt-Linde;1971;26;5;8;Oadby-and-Wigston-Straße;564433.11;5951154.38
00860;Säulen-Hainbuche;1986;23;7;9;Helgolandstraße;564870.99;5951407.09
00871;Holländische-Linde;1966;42;12;16;Friedrichsgaber Weg;564900.71;5951220.99
00872;Holländische-Linde;1966;48;12;18;Friedrichsgaber Weg;564902.38;5951227.01
00873;Linde;1988;32;9;12;Oadby-and-Wigston-Straße;564599.68;5952010.32
00874;Linde;1988;29;7;11;Oadby-and-Wigston-Straße;564596.57;5952000.57
00875;Linde;1988;23;5;8;Oadby-and-Wigston-Straße;564593.68;5951990.96
00876;Linde;1988;26;7;8;Oadby-and-Wigston-Straße;564590.90;5951981.86
00877;Linde;1988;23;7;11;Oadby-and-Wigston-Straße;564582.99;5951956.32
00878;Linde;1988;24;6;9;Oadby-and-Wigston-Straße;564580.64;5951948.59
00879;Linde;1988;27;7;11;Oadby-and-Wigston-Straße;564577.92;5951939.35
00880;Linde;1988;21;4;8;Oadby-and-Wigston-Straße;564575.05;5951929.97
00881;Linde;1988;28;7;12;Oadby-and-Wigston-Straße;564571.99;5951920.65
00882;Linde;1988;24;7;11;Oadby-and-Wigston-Straße;564569.07;5951911.63
00883;Linde;1988;26;5;11;Oadby-and-Wigston-Straße;564565.80;5951902.28
00884;Linde;1988;32;9;15;Oadby-and-Wigston-Straße;564562.56;5951892.95
00885;Linde;1988;30;9;15;Oadby-and-Wigston-Straße;564559.39;5951883.66
00886;Linde;1988;29;9;15;Oadby-and-Wigston-Straße;564555.90;5951874.29
00887;Linde;1988;33;7;14;Oadby-and-Wigston-Straße;564552.50;5951864.73
00888;Linde;1988;29;9;15;Oadby-and-Wigston-Straße;564549.03;5951855.58
00889;Linde;1988;33;9;15;Oadby-and-Wigston-Straße;564545.50;5951846.05
00890;Linde;1988;34;8;15;Oadby-and-Wigston-Straße;564542.00;5951836.88
00891;Linde;1988;32;9;15;Oadby-and-Wigston-Straße;564538.48;5951827.81
00892;Linde;1988;34;8;15;Oadby-and-Wigston-Straße;564535.07;5951818.73
00893;Stadt-Linde;1988;31;9;12;Oadby-and-Wigston-Straße;564531.28;5951809.40
00894;Stadt-Linde;1988;30;8;11;Oadby-and-Wigston-Straße;564527.71;5951799.67
00895;Stadt-Linde;1988;31;7;11;Oadby-and-Wigston-Straße;564524.36;5951790.66
00896;Stadt-Linde;1988;29;6;10;Oadby-and-Wigston-Straße;564520.81;5951781.06
00897;Stadt-Linde;1988;31;4;8;Oadby-and-Wigston-Straße;564517.03;5951771.30
00898;Stadt-Linde;1988;34;8;13;Oadby-and-Wigston-Straße;564513.71;5951761.38
00899;Stadt-Linde;1988;24;6;8;Oadby-and-Wigston-Straße;564510.25;5951751.39
00900;Stadt-Linde;1988;28;6;10;Oadby-and-Wigston-Straße;564507.18;5951741.60
00901;Stadt-Linde;1988;26;6;10;Oadby-and-Wigston-Straße;564504.16;5951732.43
